# This file was created by gnuplotFile.py version $Revision: 40 $ on Thu Apr 12 14:44:54 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# 
# Flux2             Flux2            Flux3             Flux3            Flux1             Flux1            FissionSource     FissionSource    
# x-coord           y-coord          x-coord           y-coord          x-coord           y-coord          x-coord           y-coord          
  0.3625            0.0              0.3625            0.0              0.3625            2.2510202        0.3625            1.1255078        
  0.3675            0.0              0.3675            0.0              0.3675            2.2560906        0.3675            1.1280431        
  0.3725            0.0              0.3725            0.0              0.3725            2.2609732        0.3725            1.1304843        
  0.3775            0.0              0.3775            0.0              0.3775            2.2656679        0.3775            1.1328317        
  0.3825            0.0              0.3825            0.0              0.3825            2.2701752        0.3825            1.1350853        
  0.3875            0.0              0.3875            0.0              0.3875            2.2744949        0.3875            1.1372452        
  0.3925            0.0              0.3925            0.0              0.3925            2.2786264        0.3925            1.139311         
  0.3975            0.0              0.3975            0.0              0.3975            2.2825706        0.3975            1.141283         
  0.4025            0.0              0.4025            0.0              0.4025            2.2863271        0.4025            1.1431613        
  0.4075            0.0              0.4075            0.0              0.4075            2.2898958        0.4075            1.1449456        
  0.4125            0.0              0.4125            0.0              0.4125            2.2932765        0.4125            1.146636         
  0.4175            0.0              0.4175            0.0              0.4175            2.2964697        0.4175            1.1482325        
  0.4225            0.0              0.4225            0.0              0.4225            2.299475         0.4225            1.1497351        
  0.4275            0.0              0.4275            0.0              0.4275            2.3022926        0.4275            1.1511439        
  0.4325            0.0              0.4325            0.0              0.4325            2.3049228        0.4325            1.152459         
  0.4375            0.0              0.4375            0.0              0.4375            2.3073647        0.4375            1.15368          
  0.4425            0.0              0.4425            0.0              0.4425            2.3096194        0.4425            1.1548073        
  0.4475            0.0              0.4475            0.0              0.4475            2.311686         0.4475            1.1558406        
  0.4525            0.0              0.4525            0.0              0.4525            2.3135648        0.4525            1.15678          
  0.4575            0.0              0.4575            0.0              0.4575            2.3152554        0.4575            1.1576253        
  0.4625            0.0              0.4625            0.0              0.4625            2.3167584        0.4625            1.1583768        
  0.4675            0.0              0.4675            0.0              0.4675            2.3180737        0.4675            1.1590345        
  0.4725            0.0              0.4725            0.0              0.4725            2.319201         0.4725            1.1595981        
  0.4775            0.0              0.4775            0.0              0.4775            2.3201404        0.4775            1.1600678        
  0.4825            0.0              0.4825            0.0              0.4825            2.3208921        0.4825            1.1604437        
  0.4875            0.0              0.4875            0.0              0.4875            2.3214555        0.4875            1.1607254        
  0.4925            0.0              0.4925            0.0              0.4925            2.3218317        0.4925            1.1609135        
  0.4975            0.0              0.4975            0.0              0.4975            2.3220193        0.4975            1.1610073        
  0.5075            0.0              0.5075            0.0              0.5075            2.3218317        0.5075            1.1609135        
  0.5125            0.0              0.5125            0.0              0.5125            2.3214555        0.5125            1.1607254        
  0.5175            0.0              0.5175            0.0              0.5175            2.3208921        0.5175            1.1604437        
  0.5225            0.0              0.5225            0.0              0.5225            2.3201404        0.5225            1.1600678        
  0.5275            0.0              0.5275            0.0              0.5275            2.319201         0.5275            1.1595981        
  0.5325            0.0              0.5325            0.0              0.5325            2.3180737        0.5325            1.1590345        
  0.5375            0.0              0.5375            0.0              0.5375            2.3167584        0.5375            1.1583768        
  0.5425            0.0              0.5425            0.0              0.5425            2.3152554        0.5425            1.1576253        
  0.5475            0.0              0.5475            0.0              0.5475            2.3135648        0.5475            1.15678          
  0.5525            0.0              0.5525            0.0              0.5525            2.311686         0.5525            1.1558406        
  0.5575            0.0              0.5575            0.0              0.5575            2.3096194        0.5575            1.1548073        
  0.5625            0.0              0.5625            0.0              0.5625            2.3073647        0.5625            1.15368          
  0.5675            0.0              0.5675            0.0              0.5675            2.3049228        0.5675            1.152459         
  0.5725            0.0              0.5725            0.0              0.5725            2.3022926        0.5725            1.1511439        
  0.5775            0.0              0.5775            0.0              0.5775            2.299475         0.5775            1.1497351        
  0.5825            0.0              0.5825            0.0              0.5825            2.2964697        0.5825            1.1482325        
  0.5875            0.0              0.5875            0.0              0.5875            2.2932765        0.5875            1.146636         
  0.5925            0.0              0.5925            0.0              0.5925            2.2898958        0.5925            1.1449456        
  0.5975            0.0              0.5975            0.0              0.5975            2.2863271        0.5975            1.1431613        
  0.6025            0.0              0.6025            0.0              0.6025            2.2825706        0.6025            1.141283         
  0.6075            0.0              0.6075            0.0              0.6075            2.2786264        0.6075            1.139311         
  0.6125            0.0              0.6125            0.0              0.6125            2.2744949        0.6125            1.1372452        
  0.6175            0.0              0.6175            0.0              0.6175            2.2701752        0.6175            1.1350853        
  0.6225            0.0              0.6225            0.0              0.6225            2.2656679        0.6225            1.1328317        
  0.6275            0.0              0.6275            0.0              0.6275            2.2609732        0.6275            1.1304843        
  0.6325            0.0              0.6325            0.0              0.6325            2.2560906        0.6325            1.1280431        
  0.6375            0.0              0.6375            0.0              0.6375            2.2510202        0.6375            1.1255078        
  0.6425            0.0              0.6425            0.0              0.6425            2.2457621        0.6425            1.1228788        
  0.6475            0.0              0.6475            0.0              0.6475            2.2403159        0.6475            1.1201557        
  0.6525            0.0              0.6525            0.0              0.6525            2.2346821        0.6525            1.1173388        
  0.6575            0.0              0.6575            0.0              0.6575            2.2288601        0.6575            1.1144278        
  0.6625            0.0              0.6625            0.0              0.6625            2.2228501        0.6625            1.1114228        
  0.6675            0.0              0.6675            0.0              0.6675            2.2166519        0.6675            1.1083237        
  0.6725            0.0              0.6725            0.0              0.6725            2.2102661        0.6725            1.1051308        
  0.6775            0.0              0.6775            0.0              0.6775            2.203692         0.6775            1.1018437        
  0.6825            0.0              0.6825            0.0              0.6825            2.196929         0.6825            1.0984622        
  0.6875            0.0              0.6875            0.0              0.6875            2.1899776        0.6875            1.0949866        
  0.6925            0.0              0.6925            0.0              0.6925            2.1828375        0.6925            1.0914165        
  0.6975            0.0              0.6975            0.0              0.6975            2.1755085        0.6975            1.0877521        
  0.7025            0.0              0.7025            0.0              0.7025            2.1679904        0.7025            1.0839931        
  0.7075            0.0              0.7075            0.0              0.7075            2.1602831        0.7075            1.0801394        
  0.7125            0.0              0.7125            0.0              0.7125            2.152386         0.7125            1.0761908        
  0.7175            0.0              0.7175            0.0              0.7175            2.144299         0.7175            1.0721474        
  0.7225            0.0              0.7225            0.0              0.7225            2.1360219        0.7225            1.0680088        
  0.7275            0.0              0.7275            0.0              0.7275            2.1275539        0.7275            1.0637748        
  0.7325            0.0              0.7325            0.0              0.7325            2.1188948        0.7325            1.0594453        
  0.7375            0.0              0.7375            0.0              0.7375            2.1100442        0.7375            1.05502          
  0.7425            0.0              0.7425            0.0              0.7425            2.1010013        0.7425            1.0504985        
  0.7475            0.0              0.7475            0.0              0.7475            2.0917659        0.7475            1.0458808        
  0.7525            0.0              0.7525            0.0              0.7525            2.0823374        0.7525            1.0411665        
  0.7575            0.0              0.7575            0.0              0.7575            2.0727148        0.7575            1.0363553        
  0.7625            0.0              0.7625            0.0              0.7625            2.062897         0.7625            1.0314463        
  0.7675            0.0              0.7675            0.0              0.7675            2.0528836        0.7675            1.0264398        
  0.7725            0.0              0.7725            0.0              0.7725            2.0426736        0.7725            1.0213348        
  0.7775            0.0              0.7775            0.0              0.7775            2.0322661        0.7775            1.016131         
  0.7825            0.0              0.7825            0.0              0.7825            2.0216594        0.7825            1.0108277        
  0.7875            0.0              0.7875            0.0              0.7875            2.0108523        0.7875            1.0054241        
  0.7925            0.0              0.7925            0.0              0.7925            1.999844         0.7925            0.99992          
  0.7975            0.0              0.7975            0.0              0.7975            1.9886321        0.7975            0.994314         
  0.8025            0.0              0.8025            0.0              0.8025            1.9772153        0.8025            0.9886056        
  0.8075            0.0              0.8075            0.0              0.8075            1.9655917        0.8075            0.9827939        
  0.8125            0.0              0.8125            0.0              0.8125            1.9537587        0.8125            0.9768774        
  0.8175            0.0              0.8175            0.0              0.8175            1.9417145        0.8175            0.9708553        
  0.8225            0.0              0.8225            0.0              0.8225            1.9294567        0.8225            0.9647264        
  0.8275            0.0              0.8275            0.0              0.8275            1.9169821        0.8275            0.9584891        
  0.8325            0.0              0.8325            0.0              0.8325            1.9042879        0.8325            0.9521421        
  0.8375            0.0              0.8375            0.0              0.8375            1.8913705        0.8375            0.9456834        
  0.8425            0.0              0.8425            0.0              0.8425            1.8782262        0.8425            0.9391112        
  0.8475            0.0              0.8475            0.0              0.8475            1.8648511        0.8475            0.9324237        
  0.8525            0.0              0.8525            0.0              0.8525            1.8512405        0.8525            0.9256184        
  0.8575            0.0              0.8575            0.0              0.8575            1.8373899        0.8575            0.9186931        
  0.8625            0.0              0.8625            0.0              0.8625            1.8232937        0.8625            0.911645         
  0.8675            0.0              0.8675            0.0              0.8675            1.8089459        0.8675            0.9044711        
  0.8725            0.0              0.8725            0.0              0.8725            1.7943399        0.8725            0.8971681        
  0.8775            0.0              0.8775            0.0              0.8775            1.779469         0.8775            0.8897327        
  0.8825            0.0              0.8825            0.0              0.8825            1.7643249        0.8825            0.8821607        
  0.8875            0.0              0.8875            0.0              0.8875            1.7488992        0.8875            0.8744478        
  0.8925            0.0              0.8925            0.0              0.8925            1.7331827        0.8925            0.8665896        
  0.8975            0.0              0.8975            0.0              0.8975            1.7171649        0.8975            0.8585807        
  0.9025            0.0              0.9025            0.0              0.9025            1.7008344        0.9025            0.8504155        
  0.9075            0.0              0.9075            0.0              0.9075            1.6841787        0.9075            0.8420876        
  0.9125            0.0              0.9125            0.0              0.9125            1.6671845        0.9125            0.8335906        
  0.9175            0.0              0.9175            0.0              0.9175            1.6498358        0.9175            0.8249162        
  0.9225            0.0              0.9225            0.0              0.9225            1.6321172        0.9225            0.8160569        
  0.9275            0.0              0.9275            0.0              0.9275            1.6140099        0.9275            0.8070033        
  0.9325            0.0              0.9325            0.0              0.9325            1.5954944        0.9325            0.7977456        
  0.9375            0.0              0.9375            0.0              0.9375            1.5765485        0.9375            0.7882726        
  0.9425            0.0              0.9425            0.0              0.9425            1.5571482        0.9425            0.7785726        
  0.9475            0.0              0.9475            0.0              0.9475            1.5372674        0.9475            0.7686322        
  0.9525            0.0              0.9525            0.0              0.9525            1.5168771        0.9525            0.758437         
  0.9575            0.0              0.9575            0.0              0.9575            1.4959452        0.9575            0.7479711        
  0.9625            0.0              0.9625            0.0              0.9625            1.474437         0.9625            0.737217         
  0.9675            0.0              0.9675            0.0              0.9675            1.4523143        0.9675            0.7261556        
  0.9725            0.0              0.9725            0.0              0.9725            1.4295347        0.9725            0.7147659        
  0.9775            0.0              0.9775            0.0              0.9775            1.4060518        0.9775            0.7030244        
  0.9825            0.0              0.9825            0.0              0.9825            1.3818148        0.9825            0.690906         
  0.9875            0.0              0.9875            0.0              0.9875            1.356768         0.9875            0.6783826        
  0.9925            0.0              0.9925            0.0              0.9925            1.3308494        0.9925            0.6654233        
  0.9975            0.0              0.9975            0.0              0.9975            1.303992         0.9975            0.6519947        
