# This file was created by gnuplotFile.py version $Revision: 160 $ on Tue Oct 16 16:10:41 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.personal.engin.umich.edu$ /Users/jlconlin/Code/python/SourceFiles/procOUTSN.py
# 
# =============================================================================
# 
#    1            2              3            4              5            6              7            8           
# |----------Flux2----------||----------Flux3----------||----------Flux1----------||------FissionSource------|
#  x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   15.688       0             15.688       0             15.688       2.5765        15.688       1.2882       
   15.812       0             15.812       0             15.812       2.589         15.812       1.2945       
   15.938       0             15.938       0             15.938       2.6013        15.938       1.3007       
   16.062       0             16.062       0             16.062       2.6136        16.062       1.3068       
   16.188       0             16.188       0             16.188       2.6256        16.188       1.3128       
   16.312       0             16.312       0             16.312       2.6375        16.312       1.3188       
   16.438       0             16.438       0             16.438       2.6492        16.438       1.3246       
   16.562       0             16.562       0             16.562       2.6608        16.562       1.3304       
   16.688       0             16.688       0             16.688       2.6723        16.688       1.3361       
   16.812       0             16.812       0             16.812       2.6836        16.812       1.3418       
   16.938       0             16.938       0             16.938       2.6947        16.938       1.3473       
   17.062       0             17.062       0             17.062       2.7056        17.062       1.3528       
   17.188       0             17.188       0             17.188       2.7165        17.188       1.3582       
   17.312       0             17.312       0             17.312       2.7271        17.312       1.3636       
   17.438       0             17.438       0             17.438       2.7376        17.438       1.3688       
   17.562       0             17.562       0             17.562       2.7479        17.562       1.374        
   17.688       0             17.688       0             17.688       2.7581        17.688       1.379        
   17.812       0             17.812       0             17.812       2.7681        17.812       1.3841       
   17.938       0             17.938       0             17.938       2.778         17.938       1.389        
   18.062       0             18.062       0             18.062       2.7876        18.062       1.3938       
   18.188       0             18.188       0             18.188       2.7972        18.188       1.3986       
   18.312       0             18.312       0             18.312       2.8065        18.312       1.4033       
   18.438       0             18.438       0             18.438       2.8157        18.438       1.4079       
   18.562       0             18.562       0             18.562       2.8248        18.562       1.4124       
   18.688       0             18.688       0             18.688       2.8336        18.688       1.4168       
   18.812       0             18.812       0             18.812       2.8423        18.812       1.4212       
   18.938       0             18.938       0             18.938       2.8509        18.938       1.4254       
   19.062       0             19.062       0             19.062       2.8592        19.062       1.4296       
   19.188       0             19.188       0             19.188       2.8674        19.188       1.4337       
   19.312       0             19.312       0             19.312       2.8755        19.312       1.4377       
   19.438       0             19.438       0             19.438       2.8833        19.438       1.4417       
   19.562       0             19.562       0             19.562       2.891         19.562       1.4455       
   19.688       0             19.688       0             19.688       2.8986        19.688       1.4493       
   19.812       0             19.812       0             19.812       2.9059        19.812       1.453        
   19.938       0             19.938       0             19.938       2.9131        19.938       1.4566       
   20.062       0             20.062       0             20.062       2.9202        20.062       1.4601       
   20.188       0             20.188       0             20.188       2.927         20.188       1.4635       
   20.312       0             20.312       0             20.312       2.9337        20.312       1.4668       
   20.438       0             20.438       0             20.438       2.9402        20.438       1.4701       
   20.562       0             20.562       0             20.562       2.9465        20.562       1.4733       
   20.688       0             20.688       0             20.688       2.9527        20.688       1.4764       
   20.812       0             20.812       0             20.812       2.9587        20.812       1.4794       
   20.938       0             20.938       0             20.938       2.9645        20.938       1.4823       
   21.062       0             21.062       0             21.062       2.9702        21.062       1.4851       
   21.188       0             21.188       0             21.188       2.9757        21.188       1.4878       
   21.312       0             21.312       0             21.312       2.981         21.312       1.4905       
   21.438       0             21.438       0             21.438       2.9861        21.438       1.493        
   21.562       0             21.562       0             21.562       2.9911        21.562       1.4955       
   21.688       0             21.688       0             21.688       2.9958        21.688       1.4979       
   21.812       0             21.812       0             21.812       3.0004        21.812       1.5002       
   21.938       0             21.938       0             21.938       3.0049        21.938       1.5024       
   22.062       0             22.062       0             22.062       3.0091        22.062       1.5046       
   22.188       0             22.188       0             22.188       3.0132        22.188       1.5066       
   22.312       0             22.312       0             22.312       3.0171        22.312       1.5086       
   22.438       0             22.438       0             22.438       3.0208        22.438       1.5104       
   22.562       0             22.562       0             22.562       3.0244        22.562       1.5122       
   22.688       0             22.688       0             22.688       3.0278        22.688       1.5139       
   22.812       0             22.812       0             22.812       3.031         22.812       1.5155       
   22.938       0             22.938       0             22.938       3.034         22.938       1.517        
   23.062       0             23.062       0             23.062       3.0368        23.062       1.5184       
   23.188       0             23.188       0             23.188       3.0395        23.188       1.5198       
   23.312       0             23.312       0             23.312       3.042         23.312       1.521        
   23.438       0             23.438       0             23.438       3.0443        23.438       1.5222       
   23.562       0             23.562       0             23.562       3.0465        23.562       1.5232       
   23.688       0             23.688       0             23.688       3.0484        23.688       1.5242       
   23.812       0             23.812       0             23.812       3.0502        23.812       1.5251       
   23.938       0             23.938       0             23.938       3.0518        23.938       1.5259       
   24.062       0             24.062       0             24.062       3.0532        24.062       1.5266       
   24.188       0             24.188       0             24.188       3.0545        24.188       1.5272       
   24.312       0             24.312       0             24.312       3.0555        24.312       1.5278       
   24.438       0             24.438       0             24.438       3.0564        24.438       1.5282       
   24.562       0             24.562       0             24.562       3.0572        24.562       1.5286       
   24.688       0             24.688       0             24.688       3.0577        24.688       1.5288       
   24.812       0             24.812       0             24.812       3.058         24.812       1.529        
   24.938       0             24.938       0             24.938       3.0582        24.938       1.5291       
   25.188       0             25.188       0             25.188       3.058         25.188       1.529        
   25.312       0             25.312       0             25.312       3.0577        25.312       1.5288       
   25.438       0             25.438       0             25.438       3.0572        25.438       1.5286       
   25.562       0             25.562       0             25.562       3.0564        25.562       1.5282       
   25.688       0             25.688       0             25.688       3.0555        25.688       1.5278       
   25.812       0             25.812       0             25.812       3.0545        25.812       1.5272       
   25.938       0             25.938       0             25.938       3.0532        25.938       1.5266       
   26.062       0             26.062       0             26.062       3.0518        26.062       1.5259       
   26.188       0             26.188       0             26.188       3.0502        26.188       1.5251       
   26.312       0             26.312       0             26.312       3.0484        26.312       1.5242       
   26.438       0             26.438       0             26.438       3.0465        26.438       1.5232       
   26.562       0             26.562       0             26.562       3.0443        26.562       1.5222       
   26.688       0             26.688       0             26.688       3.042         26.688       1.521        
   26.812       0             26.812       0             26.812       3.0395        26.812       1.5198       
   26.938       0             26.938       0             26.938       3.0368        26.938       1.5184       
   27.062       0             27.062       0             27.062       3.034         27.062       1.517        
   27.188       0             27.188       0             27.188       3.031         27.188       1.5155       
   27.312       0             27.312       0             27.312       3.0278        27.312       1.5139       
   27.438       0             27.438       0             27.438       3.0244        27.438       1.5122       
   27.562       0             27.562       0             27.562       3.0208        27.562       1.5104       
   27.688       0             27.688       0             27.688       3.0171        27.688       1.5086       
   27.812       0             27.812       0             27.812       3.0132        27.812       1.5066       
   27.938       0             27.938       0             27.938       3.0091        27.938       1.5046       
   28.062       0             28.062       0             28.062       3.0049        28.062       1.5024       
   28.188       0             28.188       0             28.188       3.0004        28.188       1.5002       
   28.312       0             28.312       0             28.312       2.9958        28.312       1.4979       
   28.438       0             28.438       0             28.438       2.9911        28.438       1.4955       
   28.562       0             28.562       0             28.562       2.9861        28.562       1.493        
   28.688       0             28.688       0             28.688       2.981         28.688       1.4905       
   28.812       0             28.812       0             28.812       2.9757        28.812       1.4878       
   28.938       0             28.938       0             28.938       2.9702        28.938       1.4851       
   29.062       0             29.062       0             29.062       2.9645        29.062       1.4823       
   29.188       0             29.188       0             29.188       2.9587        29.188       1.4794       
   29.312       0             29.312       0             29.312       2.9527        29.312       1.4764       
   29.438       0             29.438       0             29.438       2.9465        29.438       1.4733       
   29.562       0             29.562       0             29.562       2.9402        29.562       1.4701       
   29.688       0             29.688       0             29.688       2.9337        29.688       1.4668       
   29.812       0             29.812       0             29.812       2.927         29.812       1.4635       
   29.938       0             29.938       0             29.938       2.9202        29.938       1.4601       
   30.062       0             30.062       0             30.062       2.9131        30.062       1.4566       
   30.188       0             30.188       0             30.188       2.9059        30.188       1.453        
   30.312       0             30.312       0             30.312       2.8986        30.312       1.4493       
