# This file was created by gnuplotFile.py version $Revision: 47 $ on Thu Apr 12 18:37:23 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# 
# Flux2             Flux2            Flux3             Flux3            Flux1             Flux1            FissionSource     FissionSource    
# x-coord           y-coord          x-coord           y-coord          x-coord           y-coord          x-coord           y-coord          
  3.425             0.0              3.425             0.0              3.425             2.5579896        3.425             1.2789949        
  3.475             0.0              3.475             0.0              3.475             2.5741432        3.475             1.2870717        
  3.525             0.0              3.525             0.0              3.525             2.5898061        3.525             1.2949032        
  3.575             0.0              3.575             0.0              3.575             2.6049745        3.575             1.3024874        
  3.625             0.0              3.625             0.0              3.625             2.6196465        3.625             1.3098234        
  3.675             0.0              3.675             0.0              3.675             2.6338191        3.675             1.3169097        
  3.725             0.0              3.725             0.0              3.725             2.6474891        3.725             1.3237447        
  3.775             0.0              3.775             0.0              3.775             2.6606553        3.775             1.3303277        
  3.825             0.0              3.825             0.0              3.825             2.6733131        3.825             1.3366567        
  3.875             0.0              3.875             0.0              3.875             2.6854627        3.875             1.3427315        
  3.925             0.0              3.925             0.0              3.925             2.6970994        3.925             1.3485498        
  3.975             0.0              3.975             0.0              3.975             2.7082226        3.975             1.3541114        
  4.025             0.0              4.025             0.0              4.025             2.7188299        4.025             1.3594151        
  4.075             0.0              4.075             0.0              4.075             2.728919         4.075             1.3644596        
  4.125             0.0              4.125             0.0              4.125             2.7384882        4.125             1.3692442        
  4.175             0.0              4.175             0.0              4.175             2.7475355        4.175             1.3737679        
  4.225             0.0              4.225             0.0              4.225             2.7560596        4.225             1.3780299        
  4.275             0.0              4.275             0.0              4.275             2.7640586        4.275             1.3820295        
  4.325             0.0              4.325             0.0              4.325             2.7715313        4.325             1.3857658        
  4.375             0.0              4.375             0.0              4.375             2.7784762        4.375             1.3892384        
  4.425             0.0              4.425             0.0              4.425             2.7848923        4.425             1.3924463        
  4.475             0.0              4.475             0.0              4.475             2.7907772        4.475             1.3953887        
  4.525             0.0              4.525             0.0              4.525             2.7961309        4.525             1.3980656        
  4.575             0.0              4.575             0.0              4.575             2.8009512        4.575             1.4004757        
  4.625             0.0              4.625             0.0              4.625             2.8052397        4.625             1.40262          
  4.675             0.0              4.675             0.0              4.675             2.8089936        4.675             1.4044969        
  4.725             0.0              4.725             0.0              4.725             2.812212         4.725             1.4061061        
  4.775             0.0              4.775             0.0              4.775             2.8148947        4.775             1.4074475        
  4.825             0.0              4.825             0.0              4.825             2.8170419        4.825             1.4085211        
  4.875             0.0              4.875             0.0              4.875             2.8186526        4.875             1.4093266        
  4.925             0.0              4.925             0.0              4.925             2.8197269        4.925             1.4098636        
  4.975             0.0              4.975             0.0              4.975             2.8202639        4.975             1.4101321        
  5.075             0.0              5.075             0.0              5.075             2.8197269        5.075             1.4098636        
  5.125             0.0              5.125             0.0              5.125             2.8186526        5.125             1.4093266        
  5.175             0.0              5.175             0.0              5.175             2.8170419        5.175             1.4085211        
  5.225             0.0              5.225             0.0              5.225             2.8148947        5.225             1.4074475        
  5.275             0.0              5.275             0.0              5.275             2.812212         5.275             1.4061061        
  5.325             0.0              5.325             0.0              5.325             2.8089936        5.325             1.4044969        
  5.375             0.0              5.375             0.0              5.375             2.8052397        5.375             1.40262          
  5.425             0.0              5.425             0.0              5.425             2.8009512        5.425             1.4004757        
  5.475             0.0              5.475             0.0              5.475             2.7961309        5.475             1.3980656        
  5.525             0.0              5.525             0.0              5.525             2.7907772        5.525             1.3953887        
  5.575             0.0              5.575             0.0              5.575             2.7848923        5.575             1.3924463        
  5.625             0.0              5.625             0.0              5.625             2.7784762        5.625             1.3892384        
  5.675             0.0              5.675             0.0              5.675             2.7715313        5.675             1.3857658        
  5.725             0.0              5.725             0.0              5.725             2.7640586        5.725             1.3820295        
  5.775             0.0              5.775             0.0              5.775             2.7560596        5.775             1.3780299        
  5.825             0.0              5.825             0.0              5.825             2.7475355        5.825             1.3737679        
  5.875             0.0              5.875             0.0              5.875             2.7384882        5.875             1.3692442        
  5.925             0.0              5.925             0.0              5.925             2.728919         5.925             1.3644596        
  5.975             0.0              5.975             0.0              5.975             2.7188299        5.975             1.3594151        
  6.025             0.0              6.025             0.0              6.025             2.7082226        6.025             1.3541114        
  6.075             0.0              6.075             0.0              6.075             2.6970994        6.075             1.3485498        
  6.125             0.0              6.125             0.0              6.125             2.6854627        6.125             1.3427315        
  6.175             0.0              6.175             0.0              6.175             2.6733131        6.175             1.3366567        
  6.225             0.0              6.225             0.0              6.225             2.6606553        6.225             1.3303277        
  6.275             0.0              6.275             0.0              6.275             2.6474891        6.275             1.3237447        
  6.325             0.0              6.325             0.0              6.325             2.6338191        6.325             1.3169097        
  6.375             0.0              6.375             0.0              6.375             2.6196465        6.375             1.3098234        
  6.425             0.0              6.425             0.0              6.425             2.6049745        6.425             1.3024874        
  6.475             0.0              6.475             0.0              6.475             2.5898061        6.475             1.2949032        
  6.525             0.0              6.525             0.0              6.525             2.5741432        6.525             1.2870717        
  6.575             0.0              6.575             0.0              6.575             2.5579896        6.575             1.2789949        
  6.625             0.0              6.625             0.0              6.625             2.5413475        6.625             1.2706739        
  6.675             0.0              6.675             0.0              6.675             2.5242209        6.675             1.2621106        
  6.725             0.0              6.725             0.0              6.725             2.5066121        6.725             1.2533062        
  6.775             0.0              6.775             0.0              6.775             2.4885247        6.775             1.2442625        
  6.825             0.0              6.825             0.0              6.825             2.4699621        6.825             1.2349812        
  6.875             0.0              6.875             0.0              6.875             2.4509277        6.875             1.225464         
  6.925             0.0              6.925             0.0              6.925             2.4314246        6.925             1.2157124        
  6.975             0.0              6.975             0.0              6.975             2.4114571        6.975             1.2057287        
  7.025             0.0              7.025             0.0              7.025             2.3910284        7.025             1.1955143        
  7.075             0.0              7.075             0.0              7.075             2.3701422        7.075             1.1850712        
  7.125             0.0              7.125             0.0              7.125             2.3488019        7.125             1.174401         
  7.175             0.0              7.175             0.0              7.175             2.3270128        7.175             1.1635065        
  7.225             0.0              7.225             0.0              7.225             2.3047774        7.225             1.1523888        
  7.275             0.0              7.275             0.0              7.275             2.2821           7.275             1.1410501        
  7.325             0.0              7.325             0.0              7.325             2.258985         7.325             1.1294926        
  7.375             0.0              7.375             0.0              7.375             2.2354364        7.375             1.1177183        
  7.425             0.0              7.425             0.0              7.425             2.2114584        7.425             1.1057293        
  7.475             0.0              7.475             0.0              7.475             2.1870551        7.475             1.0935277        
  7.525             0.0              7.525             0.0              7.525             2.1622312        7.525             1.0811157        
  7.575             0.0              7.575             0.0              7.575             2.1369905        7.575             1.0684954        
  7.625             0.0              7.625             0.0              7.625             2.1113377        7.625             1.055669         
  7.675             0.0              7.675             0.0              7.675             2.0852771        7.675             1.0426387        
  7.725             0.0              7.725             0.0              7.725             2.0588133        7.725             1.0294068        
  7.775             0.0              7.775             0.0              7.775             2.0319505        7.775             1.0159752        
  7.825             0.0              7.825             0.0              7.825             2.0046937        7.825             1.002347         
  7.875             0.0              7.875             0.0              7.875             1.9770477        7.875             0.988524         
  7.925             0.0              7.925             0.0              7.925             1.9490161        7.925             0.9745082        
  7.975             0.0              7.975             0.0              7.975             1.9206039        7.975             0.9603021        
  8.025             0.0              8.025             0.0              8.025             1.891816         8.025             0.9459081        
  8.075             0.0              8.075             0.0              8.075             1.8626567        8.075             0.9313285        
  8.125             0.0              8.125             0.0              8.125             1.8331304        8.125             0.9165652        
  8.175             0.0              8.175             0.0              8.175             1.8032418        8.175             0.901621         
  8.225             0.0              8.225             0.0              8.225             1.7729952        8.225             0.8864977        
  8.275             0.0              8.275             0.0              8.275             1.7423954        8.275             0.8711978        
  8.325             0.0              8.325             0.0              8.325             1.7114463        8.325             0.8557233        
  8.375             0.0              8.375             0.0              8.375             1.6801519        8.375             0.840076         
  8.425             0.0              8.425             0.0              8.425             1.6485169        8.425             0.8242585        
  8.475             0.0              8.475             0.0              8.475             1.6165447        8.475             0.8082724        
  8.525             0.0              8.525             0.0              8.525             1.5842397        8.525             0.79212          
  8.575             0.0              8.575             0.0              8.575             1.551605         8.575             0.7758026        
  8.625             0.0              8.625             0.0              8.625             1.5186441        8.625             0.7593222        
  8.675             0.0              8.675             0.0              8.675             1.4853599        8.675             0.7426801        
  8.725             0.0              8.725             0.0              8.725             1.4517553        8.725             0.7258778        
  8.775             0.0              8.775             0.0              8.775             1.4178325        8.775             0.7089163        
  8.825             0.0              8.825             0.0              8.825             1.3835932        8.825             0.6917967        
  8.875             0.0              8.875             0.0              8.875             1.3490391        8.875             0.6745196        
  8.925             0.0              8.925             0.0              8.925             1.3141701        8.925             0.6570851        
  8.975             0.0              8.975             0.0              8.975             1.2789866        8.975             0.6394933        
  9.025             0.0              9.025             0.0              9.025             1.2434869        9.025             0.6217435        
  9.075             0.0              9.075             0.0              9.075             1.2076687        9.075             0.6038344        
  9.125             0.0              9.125             0.0              9.125             1.1715283        9.125             0.5857642        
  9.175             0.0              9.175             0.0              9.175             1.1350604        9.175             0.5675303        
  9.225             0.0              9.225             0.0              9.225             1.0982569        9.225             0.5491285        
  9.275             0.0              9.275             0.0              9.275             1.0611076        9.275             0.5305539        
  9.325             0.0              9.325             0.0              9.325             1.0235994        9.325             0.5117998        
  9.375             0.0              9.375             0.0              9.375             0.9857142        9.375             0.4928571        
  9.425             0.0              9.425             0.0              9.425             0.9474292        9.425             0.4737146        
  9.475             0.0              9.475             0.0              9.475             0.9087152        9.475             0.4543576        
  9.525             0.0              9.525             0.0              9.525             0.8695338        9.525             0.4347669        
  9.575             0.0              9.575             0.0              9.575             0.8298357        9.575             0.4149179        
  9.625             0.0              9.625             0.0              9.625             0.7895555        9.625             0.3947778        
  9.675             0.0              9.675             0.0              9.675             0.7486053        9.675             0.3743027        
  9.725             0.0              9.725             0.0              9.725             0.7068614        9.725             0.3534307        
  9.775             0.0              9.775             0.0              9.775             0.6641323        9.775             0.3320662        
  9.825             0.0              9.825             0.0              9.825             0.6200833        9.825             0.3100417        
  9.875             0.0              9.875             0.0              9.875             0.5740285        9.875             0.2870143        
  9.925             0.0              9.925             0.0              9.925             0.5243431        9.925             0.2621716        
  9.975             0.0              9.975             0.0              9.975             0.4667733        9.975             0.2333867        
