# This file was created by gnuplotFile.py version $Revision: 160 $ on Thu Oct 25 13:06:49 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.personal.engin.umich.edu$ amcNoRestartConvergence.py -v --histories 5000 -f W-20.I53.H5000.B50.dat -M W-20.I53.H5000.B50.Movie -r
# 
# =============================================================================
# 
#   1            2            3              4            5              6            7              8            9              10           11             12           13             14           15             16           17             18           19             20           21             22           23             24           25             26           27             28           29             30           31             32           33             34           35             36           37             38           39             40           41             42           43             44           45             46           47             48           49             50           51             52           53             54           55             56           57             58           59             60           61             62           63             64           65             66           67             68           69             70           71             72           73             74           75             76           77             78           79             80           81             82           83             84           85             86           87             88           89             90           91             92           93             94           95             96           97             98           99             100          101            102          103            104          105            106          107         
# |--------------Eigenvalue--------------||---------Iter-38---------||---------Iter-42---------||---------Iter-50---------||---------Iter-40---------||---------Iter-47---------||---------Iter-9----------||---------Iter-8----------||---------Iter-7----------||---------Iter-6----------||---------Iter-5----------||---------Iter-4----------||---------Iter-3----------||---------Iter-2----------||---------Iter-1----------||---------Iter-0----------||---------Iter-31---------||---------Iter-51---------||---------Iter-43---------||---------Iter-30---------||---------Iter-44---------||---------Iter-33---------||---------Iter-45---------||---------Iter-39---------||---------Iter-32---------||---------Iter-46---------||---------Iter-19---------||---------Iter-18---------||---------Iter-17---------||---------Iter-16---------||---------Iter-15---------||---------Iter-14---------||---------Iter-13---------||---------Iter-12---------||---------Iter-11---------||---------Iter-10---------||---------Iter-37---------||---------Iter-34---------||---------Iter-36---------||---------Iter-35---------||---------Iter-41---------||---------Iter-26---------||---------Iter-27---------||---------Iter-24---------||---------Iter-25---------||---------Iter-22---------||---------Iter-23---------||---------Iter-20---------||---------Iter-21---------||---------Iter-48---------||---------Iter-49---------||---------Iter-28---------||---------Iter-29---------|
#  x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   22           0.99146      0.0077186     8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039154      8.8          0.039481      8.8          0.039368      8.8          0.039449      8.8          0.038714      8.8          0.037687      8.8          0.034209      8.8          0.028693      8.8          0.022272      8.8          0.02          8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039193      8.8          0.039189      8.8          0.039184      8.8          0.039161      8.8          0.039135      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194      8.8          0.039194     
   23           0.99146      0.0075673     9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041718      9.2          0.041772      9.2          0.041904      9.2          0.041655      9.2          0.041497      9.2          0.039198      9.2          0.036375      9.2          0.029131      9.2          0.02408       9.2          0.02          9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041632      9.2          0.04163       9.2          0.041626      9.2          0.04159       9.2          0.041568      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633      9.2          0.041633     
   24           0.99146      0.0074246     9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040233      9.6          0.040358      9.6          0.040267      9.6          0.040212      9.6          0.039423      9.6          0.03811       9.6          0.034032      9.6          0.027731      9.6          0.022952      9.6          0.02          9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040176      9.6          0.040172      9.6          0.040124      9.6          0.040137      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178      9.6          0.040178     
   25           0.99146      0.0072895     10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038311      10           0.038314      10           0.038225      10           0.037935      10           0.037543      10           0.035805      10           0.03093       10           0.027575      10           0.021575      10           0.02          10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038266      10           0.038267      10           0.038256      10           0.038238      10           0.038236      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265      10           0.038265     
   26           0.99146      0.0071616     10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038603      10.4         0.038337      10.4         0.03799       10.4         0.037968      10.4         0.035131      10.4         0.031969      10.4         0.026483      10.4         0.023361      10.4         0.02          10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038557      10.4         0.038557      10.4         0.038554      10.4         0.038541      10.4         0.038554      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556      10.4         0.038556     
   27           0.99146      0.0070401     10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036623      10.8         0.036612      10.8         0.036312      10.8         0.036251      10.8         0.035668      10.8         0.034161      10.8         0.02954       10.8         0.025712      10.8         0.020825      10.8         0.02          10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036582      10.8         0.036586      10.8         0.036597      10.8         0.036584      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581      10.8         0.036581     
   28           0.99146      0.0069246     11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036781      11.2         0.03656       11.2         0.036404      11.2         0.036194      11.2         0.035694      11.2         0.034371      11.2         0.030526      11.2         0.02567       11.2         0.024423      11.2         0.02          11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036778      11.2         0.036779      11.2         0.036768      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762      11.2         0.036762     
   29           0.99146      0.0068145     11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.032115      11.6         0.031715      11.6         0.031607      11.6         0.031468      11.6         0.03092       11.6         0.02979       11.6         0.026532      11.6         0.022134      11.6         0.017989      11.6         0.02          11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.032102      11.6         0.032112      11.6         0.03215       11.6         0.032126      11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321        11.6         0.0321       
   30           0.99146      0.0067095     12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.032928      12           0.032584      12           0.032415      12           0.03231       12           0.032148      12           0.030236      12           0.027637      12           0.022998      12           0.019969      12           0.02          12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.033042      12           0.033081      12           0.033131      12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303       12           0.03303      
   31           0.99146      0.0066093     12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031895      12.4         0.031398      12.4         0.031218      12.4         0.03121       12.4         0.030886      12.4         0.029716      12.4         0.027408      12.4         0.0245        12.4         0.022178      12.4         0.02          12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031929      12.4         0.031992      12.4         0.032015      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923      12.4         0.031923     
   32           0.99146      0.0065133     12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.031967      12.8         0.031305      12.8         0.031061      12.8         0.031122      12.8         0.030964      12.8         0.029931      12.8         0.028132      12.8         0.026442      12.8         0.023754      12.8         0.02          12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.031941      12.8         0.031939      12.8         0.031948      12.8         0.031987      12.8         0.032039      12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194       12.8         0.03194      
   33           0.99146      0.0064214     13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030205      13.2         0.029489      13.2         0.029165      13.2         0.029186      13.2         0.029154      13.2         0.028533      13.2         0.027595      13.2         0.026108      13.2         0.022174      13.2         0.02          13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030119      13.2         0.030154      13.2         0.030212      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118      13.2         0.030118     
   34           0.99146      0.0063333     13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028747      13.6         0.028156      13.6         0.027712      13.6         0.02767       13.6         0.027824      13.6         0.027519      13.6         0.02746       13.6         0.02585       13.6         0.024233      13.6         0.02          13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028678      13.6         0.028677      13.6         0.028679      13.6         0.028696      13.6         0.028793      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677      13.6         0.028677     
   35           0.99146      0.0062487     14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.024052      14           0.023423      14           0.022957      14           0.022893      14           0.022835      14           0.02382       14           0.02352       14           0.023117      14           0.018933      14           0.02          14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023909      14           0.023904      14           0.023921      14           0.023997      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908      14           0.023908     
   36           0.99146      0.0061674     14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023978      14.4         0.023368      14.4         0.022895      14.4         0.022624      14.4         0.023032      14.4         0.023895      14.4         0.0254        14.4         0.023855      14.4         0.023183      14.4         0.02          14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023842      14.4         0.02384       14.4         0.023847      14.4         0.023837      14.4         0.02387       14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841      14.4         0.023841     
   37           0.99146      0.0060891     14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020481      14.8         0.020172      14.8         0.019427      14.8         0.01912       14.8         0.019451      14.8         0.02092       14.8         0.022034      14.8         0.021934      14.8         0.020416      14.8         0.02          14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020417      14.8         0.020419      14.8         0.020417      14.8         0.020418      14.8         0.02043       14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418      14.8         0.020418     
   38           0.99146      0.0060138     15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017352      15.2         0.017208      15.2         0.016573      15.2         0.016045      15.2         0.016535      15.2         0.018043      15.2         0.019814      15.2         0.020623      15.2         0.019753      15.2         0.02          15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017434      15.2         0.017434      15.2         0.017437      15.2         0.017421      15.2         0.017444      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435      15.2         0.017435     
   39           0.99146      0.0059412     15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.018235      15.6         0.017826      15.6         0.017427      15.6         0.01679       15.6         0.016721      15.6         0.018876      15.6         0.020669      15.6         0.021706      15.6         0.022633      15.6         0.02          15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.018261      15.6         0.01826       15.6         0.018257      15.6         0.018259      15.6         0.018273      15.6         0.018194      15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826       15.6         0.01826      
   40           0.99146      0.0058712     16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015136      16           0.014883      16           0.014443      16           0.01394       16           0.013492      16           0.014876      16           0.017957      16           0.020461      16           0.020436      16           0.02          16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015315      16           0.015311      16           0.015304      16           0.015281      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319      16           0.015319     
   41           0.99146      0.0058035     16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.012388      16.4         0.011971      16.4         0.011829      16.4         0.011257      16.4         0.010785      16.4         0.011031      16.4         0.015379      16.4         0.01813       16.4         0.019416      16.4         0.02          16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.012559      16.4         0.012545      16.4         0.012526      16.4         0.012525      16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256       16.4         0.01256      
   42           0.99146      0.0057382     16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.011936      16.8         0.011457      16.8         0.011357      16.8         0.011026      16.8         0.010017      16.8         0.010732      16.8         0.013651      16.8         0.018594      16.8         0.019586      16.8         0.02          16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012088      16.8         0.012086      16.8         0.012079      16.8         0.012047      16.8         0.012022      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087      16.8         0.012087     
   43           0.99146      0.005675      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.011924      17.2         0.011447      17.2         0.011192      17.2         0.011175      17.2         0.010319      17.2         0.0098252     17.2         0.013293      17.2         0.018933      17.2         0.022628      17.2         0.02          17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012085      17.2         0.012087      17.2         0.012084      17.2         0.012036      17.2         0.012003      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087      17.2         0.012087     
   44           0.99146      0.0056138     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0077889     17.6         0.0073935     17.6         0.0071014     17.6         0.0071541     17.6         0.0068585     17.6         0.0058431     17.6         0.0080638     17.6         0.016475      17.6         0.02026       17.6         0.02          17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079536     17.6         0.0079536     17.6         0.0079536     17.6         0.0079519     17.6         0.0079561     17.6         0.0079123     17.6         0.0078463     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535     17.6         0.0079535    
   45           0.99146      0.0055546     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.006744      18           0.0064509     18           0.006245      18           0.0061174     18           0.0066315     18           0.0053833     18           0.006086      18           0.014248      18           0.018911      18           0.02          18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069644     18           0.0069654     18           0.0069613     18           0.0069412     18           0.0068605     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646     18           0.0069646    
   46           0.99146      0.0054972     18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.0018273     18.4         0.0016547     18.4         0.0014069     18.4         0.0015083     18.4         0.0016004     18.4         0.0020517     18.4         -0.0002159    18.4         0.0072198     18.4         0.016514      18.4         0.02          18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.0020753     18.4         0.0020764     18.4         0.002074      18.4         0.0020568     18.4         0.0019714     18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075      18.4         0.002075     
   47           0.99146      0.0054416     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.002569      18.8         0.0022891     18.8         0.0023281     18.8         0.0022002     18.8         0.0026092     18.8         0.0022394     18.8         0.0019673     18.8         0.0024193     18.8         0.015198      18.8         0.02          18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027236     18.8         0.0027236     18.8         0.0027239     18.8         0.0027246     18.8         0.0027282     18.8         0.0026974     18.8         0.0026532     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237     18.8         0.0027237    
