# This file was created by gnuplotFile.py version $Revision: 160 $ on Thu Oct 25 13:11:14 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.personal.engin.umich.edu$ amcNoRestartConvergence.py -v --histories 10000 -f W-20.I53.H10000.B50.dat -M W-20.I53.H10000.B50.Movie -r
# 
# =============================================================================
# 
#   1            2            3              4            5              6            7              8            9              10           11             12           13             14           15             16           17             18           19             20           21             22           23             24           25             26           27             28           29             30           31             32           33             34           35             36           37             38           39             40           41             42           43             44           45             46           47             48           49             50           51             52           53             54           55             56           57             58           59             60           61             62           63             64           65             66           67             68           69             70           71             72           73             74           75             76           77             78           79             80           81             82           83             84           85             86           87             88           89             90           91             92           93             94           95             96           97             98           99             100          101            102          103            104          105            106          107         
# |--------------Eigenvalue--------------||---------Iter-38---------||---------Iter-42---------||---------Iter-50---------||---------Iter-40---------||---------Iter-47---------||---------Iter-9----------||---------Iter-8----------||---------Iter-7----------||---------Iter-6----------||---------Iter-5----------||---------Iter-4----------||---------Iter-3----------||---------Iter-2----------||---------Iter-1----------||---------Iter-0----------||---------Iter-31---------||---------Iter-51---------||---------Iter-43---------||---------Iter-30---------||---------Iter-44---------||---------Iter-33---------||---------Iter-45---------||---------Iter-39---------||---------Iter-32---------||---------Iter-46---------||---------Iter-19---------||---------Iter-18---------||---------Iter-17---------||---------Iter-16---------||---------Iter-15---------||---------Iter-14---------||---------Iter-13---------||---------Iter-12---------||---------Iter-11---------||---------Iter-10---------||---------Iter-37---------||---------Iter-34---------||---------Iter-36---------||---------Iter-35---------||---------Iter-41---------||---------Iter-26---------||---------Iter-27---------||---------Iter-24---------||---------Iter-25---------||---------Iter-22---------||---------Iter-23---------||---------Iter-20---------||---------Iter-21---------||---------Iter-48---------||---------Iter-49---------||---------Iter-28---------||---------Iter-29---------|
#  x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   22           0.99036      0.0069901     8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.027421      8.8          0.028469      8.8          0.02914       8.8          0.029036      8.8          0.027831      8.8          0.026762      8.8          0.024383      8.8          0.021581      8.8          0.02          8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.027121      8.8          0.027124      8.8          0.02711       8.8          0.027049      8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712       8.8          0.02712      
   23           0.99036      0.0068609     9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028856      9.2          0.029321      9.2          0.030083      9.2          0.03081       9.2          0.030091      9.2          0.028865      9.2          0.027839      9.2          0.024963      9.2          0.022788      9.2          0.02          9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028846      9.2          0.028845      9.2          0.028813      9.2          0.028785      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845      9.2          0.028845     
   24           0.99036      0.0067384     9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028163      9.6          0.028474      9.6          0.0295        9.6          0.0295        9.6          0.029068      9.6          0.028021      9.6          0.02593       9.6          0.024762      9.6          0.020805      9.6          0.02          9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028047      9.6          0.028047      9.6          0.028043      9.6          0.028012      9.6          0.027975      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046      9.6          0.028046     
   25           0.99036      0.0066221     10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029529      10           0.030125      10           0.03066       10           0.030623      10           0.030088      10           0.028744      10           0.026858      10           0.024725      10           0.022971      10           0.02          10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029485      10           0.029485      10           0.029476      10           0.029441      10           0.029451      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484      10           0.029484     
   26           0.99036      0.0065115     10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029179      10.4         0.029588      10.4         0.029928      10.4         0.029746      10.4         0.029154      10.4         0.027686      10.4         0.025907      10.4         0.023685      10.4         0.022016      10.4         0.02          10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029021      10.4         0.028999      10.4         0.02897       10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029      10.4         0.029029     
   27           0.99036      0.0064061     10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.028023      10.8         0.028404      10.8         0.028601      10.8         0.028386      10.8         0.027533      10.8         0.026126      10.8         0.024264      10.8         0.021594      10.8         0.020102      10.8         0.02          10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.02788       10.8         0.027881      10.8         0.027847      10.8         0.027887      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881      10.8         0.027881     
   28           0.99036      0.0063057     11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028246      11.2         0.028362      11.2         0.02856       11.2         0.028165      11.2         0.027376      11.2         0.025885      11.2         0.023839      11.2         0.021066      11.2         0.019714      11.2         0.02          11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028018      11.2         0.028018      11.2         0.028016      11.2         0.028015      11.2         0.02803       11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019      11.2         0.028019     
   29           0.99036      0.0062097     11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.029015      11.6         0.029172      11.6         0.029011      11.6         0.028671      11.6         0.02794       11.6         0.026303      11.6         0.024183      11.6         0.021735      11.6         0.020164      11.6         0.02          11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028863      11.6         0.028862      11.6         0.028867      11.6         0.028852      11.6         0.028974      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864      11.6         0.028864     
   30           0.99036      0.006118      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030307      12           0.030242      12           0.029911      12           0.029549      12           0.028772      12           0.027238      12           0.024917      12           0.023116      12           0.020548      12           0.02          12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030118      12           0.030118      12           0.030118      12           0.030162      12           0.030208      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119      12           0.030119     
   31           0.99036      0.0060301     12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.03255       12.4         0.032382      12.4         0.031994      12.4         0.03154       12.4         0.030986      12.4         0.029059      12.4         0.027455      12.4         0.024818      12.4         0.02375       12.4         0.02          12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032388      12.4         0.032387      12.4         0.032391      12.4         0.032426      12.4         0.032568      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389      12.4         0.032389     
   32           0.99036      0.0059459     12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.031619      12.8         0.031162      12.8         0.030694      12.8         0.030255      12.8         0.029532      12.8         0.02832       12.8         0.02608       12.8         0.025949      12.8         0.022196      12.8         0.02          12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.031429      12.8         0.031433      12.8         0.03148       12.8         0.031594      12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143       12.8         0.03143      
   33           0.99036      0.0058651     13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033345      13.2         0.03287       13.2         0.032048      13.2         0.031859      13.2         0.031061      13.2         0.029585      13.2         0.029007      13.2         0.026387      13.2         0.025184      13.2         0.02          13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033173      13.2         0.033224      13.2         0.03333       13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172      13.2         0.033172     
   34           0.99036      0.0057875     13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030573      13.6         0.030098      13.6         0.029097      13.6         0.028658      13.6         0.028043      13.6         0.027151      13.6         0.026069      13.6         0.024739      13.6         0.020055      13.6         0.02          13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030496      13.6         0.030496      13.6         0.030517      13.6         0.030653      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494      13.6         0.030494     
   35           0.99036      0.0057128     14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030634      14           0.030002      14           0.02919       14           0.028192      14           0.027992      14           0.027519      14           0.027028      14           0.024824      14           0.022723      14           0.02          14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030546      14           0.030553      14           0.030555      14           0.030633      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545      14           0.030545     
   36           0.99036      0.0056409     14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030311      14.4         0.029993      14.4         0.028625      14.4         0.028148      14.4         0.027317      14.4         0.028257      14.4         0.026657      14.4         0.025209      14.4         0.023554      14.4         0.02          14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030307      14.4         0.030309      14.4         0.030313      14.4         0.030328      14.4         0.030328      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306      14.4         0.030306     
   37           0.99036      0.0055717     14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028778      14.8         0.028436      14.8         0.027231      14.8         0.025824      14.8         0.026133      14.8         0.025671      14.8         0.026277      14.8         0.023755      14.8         0.022702      14.8         0.02          14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028888      14.8         0.028887      14.8         0.028888      14.8         0.02889       14.8         0.028896      14.8         0.028896      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887      14.8         0.028887     
   38           0.99036      0.0055049     15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.024221      15.2         0.023878      15.2         0.022581      15.2         0.021537      15.2         0.021041      15.2         0.022064      15.2         0.021013      15.2         0.021675      15.2         0.017529      15.2         0.02          15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.024403      15.2         0.024409      15.2         0.024403      15.2         0.02434       15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244        15.2         0.0244       
   39           0.99036      0.0054404     15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026273      15.6         0.025846      15.6         0.024681      15.6         0.023641      15.6         0.023177      15.6         0.023256      15.6         0.024722      15.6         0.021692      15.6         0.022705      15.6         0.02          15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026515      15.6         0.026515      15.6         0.026516      15.6         0.026524      15.6         0.026515      15.6         0.026397      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514      15.6         0.026514     
   40           0.99036      0.0053782     16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023107      16           0.022725      16           0.021706      16           0.020889      16           0.020314      16           0.020699      16           0.021066      16           0.021409      16           0.017512      16           0.02          16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023472      16           0.023472      16           0.023473      16           0.023462      16           0.02336       16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471      16           0.023471     
   41           0.99036      0.005318      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.025635      16.4         0.025145      16.4         0.024388      16.4         0.023617      16.4         0.022969      16.4         0.022909      16.4         0.023986      16.4         0.023744      16.4         0.023506      16.4         0.02          16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026055      16.4         0.026047      16.4         0.026036      16.4         0.025969      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054      16.4         0.026054     
   42           0.99036      0.0052598     16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.024671      16.8         0.023887      16.8         0.023435      16.8         0.022751      16.8         0.021954      16.8         0.022152      16.8         0.022295      16.8         0.024346      16.8         0.024503      16.8         0.02          16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025087      16.8         0.025082      16.8         0.025053      16.8         0.024977      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088      16.8         0.025088     
   43           0.99036      0.0052034     17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022376      17.2         0.021668      17.2         0.020925      17.2         0.020841      17.2         0.019975      17.2         0.019544      17.2         0.020363      17.2         0.022506      17.2         0.022914      17.2         0.02          17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022801      17.2         0.0228        17.2         0.022759      17.2         0.022649      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802      17.2         0.022802     
   44           0.99036      0.0051488     17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.018722      17.6         0.018181      17.6         0.017433      17.6         0.017177      17.6         0.017304      17.6         0.015584      17.6         0.016752      17.6         0.020136      17.6         0.018988      17.6         0.02          17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019172      17.6         0.019171      17.6         0.019171      17.6         0.019136      17.6         0.019002      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173      17.6         0.019173     
   45           0.99036      0.0050959     18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019322      18           0.019073      18           0.018066      18           0.018256      18           0.01808       18           0.01701       18           0.01672       18           0.019213      18           0.020035      18           0.02          18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019804      18           0.019801      18           0.019791      18           0.019603      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805      18           0.019805     
   46           0.99036      0.0050446     18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.019728      18.4         0.019396      18.4         0.018984      18.4         0.018585      18.4         0.018732      18.4         0.018234      18.4         0.0176        18.4         0.01773       18.4         0.02325       18.4         0.02          18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020165      18.4         0.020165      18.4         0.020164      18.4         0.020166      18.4         0.020122      18.4         0.019983      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166      18.4         0.020166     
   47           0.99036      0.0049948     18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.013916      18.8         0.013523      18.8         0.013465      18.8         0.012921      18.8         0.012786      18.8         0.013603      18.8         0.011263      18.8         0.012776      18.8         0.016046      18.8         0.02          18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.014239      18.8         0.01424       18.8         0.014238      18.8         0.01421       18.8         0.014107      18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424       18.8         0.01424      
   48           0.99036      0.0049464     19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012087      19.2         0.011966      19.2         0.011572      19.2         0.011298      19.2         0.011128      19.2         0.011062      19.2         0.011497      19.2         0.0087666     19.2         0.013674      19.2         0.02          19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012396      19.2         0.012327      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423      19.2         0.012423     
