# This file was created by gnuplotFile.py version $Revision: 160 $ on Thu Oct 25 14:02:23 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.personal.engin.umich.edu$ amcNoRestartConvergence.py -v -w 50 --histories 10000 -f W-50.I53.H10000.B50.dat -M W-50.I53.H10000.B50.Movie -r
# 
# =============================================================================
# 
#   1            2            3              4            5              6            7              8            9              10           11             12           13             14           15             16           17             18           19             20           21             22           23             24           25             26           27             28           29             30           31             32           33             34           35             36           37             38           39             40           41             42           43             44           45             46           47             48           49             50           51             52           53             54           55             56           57             58           59             60           61             62           63             64           65             66           67             68           69             70           71             72           73             74           75             76           77             78           79             80           81             82           83             84           85             86           87             88           89             90           91             92           93             94           95             96           97             98           99             100          101            102          103            104          105            106          107         
# |--------------Eigenvalue--------------||---------Iter-38---------||---------Iter-42---------||---------Iter-50---------||---------Iter-40---------||---------Iter-47---------||---------Iter-9----------||---------Iter-8----------||---------Iter-7----------||---------Iter-6----------||---------Iter-5----------||---------Iter-4----------||---------Iter-3----------||---------Iter-2----------||---------Iter-1----------||---------Iter-0----------||---------Iter-31---------||---------Iter-51---------||---------Iter-43---------||---------Iter-30---------||---------Iter-44---------||---------Iter-33---------||---------Iter-45---------||---------Iter-39---------||---------Iter-32---------||---------Iter-46---------||---------Iter-19---------||---------Iter-18---------||---------Iter-17---------||---------Iter-16---------||---------Iter-15---------||---------Iter-14---------||---------Iter-13---------||---------Iter-12---------||---------Iter-11---------||---------Iter-10---------||---------Iter-37---------||---------Iter-34---------||---------Iter-36---------||---------Iter-35---------||---------Iter-41---------||---------Iter-26---------||---------Iter-27---------||---------Iter-24---------||---------Iter-25---------||---------Iter-22---------||---------Iter-23---------||---------Iter-20---------||---------Iter-21---------||---------Iter-48---------||---------Iter-49---------||---------Iter-28---------||---------Iter-29---------|
#  x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   28           1.0022       0.0040297     28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.04314       28           0.041691      28           0.039228      28           0.037953      28           0.035933      28           0.033224      28           0.031608      28           0.025133      28           0.021328      28           0.02          28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037603      28           0.037828      28           0.038245      28           0.038892      28           0.040185      28           0.041894      28           0.042579      28           0.042922      28           0.043163      28           0.043562      28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037315      28           0.037312      28           0.037315      28           0.037314      28           0.037322      28           0.037211      28           0.037307      28           0.037315      28           0.037315      28           0.037315      28           0.037315     
   29           1.0022       0.0039744     29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.044244      29           0.042602      29           0.041428      29           0.038777      29           0.036803      29           0.036296      29           0.03276       29           0.029126      29           0.024758      29           0.02          29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036589      29           0.036934      29           0.037476      29           0.038402      29           0.039783      29           0.041101      29           0.042565      29           0.043178      29           0.043035      29           0.043693      29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036082      29           0.036078      29           0.036083      29           0.036083      29           0.036074      29           0.036138      29           0.036074      29           0.036082      29           0.036082      29           0.036082      29           0.036082     
   30           1.0022       0.0039211     30           0.03367       30           0.03367       30           0.03367       30           0.03367       30           0.03367       30           0.041958      30           0.042276      30           0.040462      30           0.038366      30           0.035468      30           0.035153      30           0.033377      30           0.02803       30           0.024494      30           0.02          30           0.03367       30           0.03367       30           0.03367       30           0.03367       30           0.03367       30           0.03367       30           0.03367       30           0.03367       30           0.03367       30           0.03367       30           0.034419      30           0.034689      30           0.035372      30           0.036312      30           0.037225      30           0.039071      30           0.0402        30           0.040738      30           0.040935      30           0.041569      30           0.03367       30           0.03367       30           0.03367       30           0.03367       30           0.03367       30           0.033671      30           0.033671      30           0.033668      30           0.033671      30           0.033659      30           0.033663      30           0.033908      30           0.033717      30           0.03367       30           0.03367       30           0.03367       30           0.03367      
   31           1.0022       0.0038698     31           0.027046      31           0.027046      31           0.027046      31           0.027046      31           0.027046      31           0.035402      31           0.036136      31           0.035541      31           0.03339       31           0.031729      31           0.029524      31           0.028965      31           0.024196      31           0.019935      31           0.02          31           0.027046      31           0.027046      31           0.027046      31           0.027046      31           0.027046      31           0.027046      31           0.027046      31           0.027046      31           0.027046      31           0.027046      31           0.027943      31           0.028167      31           0.02862       31           0.029066      31           0.02996       31           0.031472      31           0.032808      31           0.033608      31           0.034491      31           0.034615      31           0.027046      31           0.027046      31           0.027046      31           0.027046      31           0.027046      31           0.027047      31           0.027047      31           0.027045      31           0.027047      31           0.027025      31           0.027047      31           0.02743       31           0.027085      31           0.027046      31           0.027046      31           0.027047      31           0.027046     
   32           1.0022       0.0038203     32           0.024484      32           0.024484      32           0.024484      32           0.024484      32           0.024484      32           0.031693      32           0.032793      32           0.032656      32           0.031922      32           0.028246      32           0.027064      32           0.024561      32           0.022337      32           0.021402      32           0.02          32           0.024484      32           0.024484      32           0.024484      32           0.024484      32           0.024484      32           0.024484      32           0.024484      32           0.024484      32           0.024484      32           0.024484      32           0.025494      32           0.025661      32           0.025844      32           0.02589       32           0.026905      32           0.028081      32           0.028902      32           0.03038       32           0.030828      32           0.031333      32           0.024484      32           0.024484      32           0.024484      32           0.024484      32           0.024484      32           0.024485      32           0.024484      32           0.024484      32           0.024485      32           0.024484      32           0.024486      32           0.02484       32           0.024487      32           0.024484      32           0.024484      32           0.024484      32           0.024484     
   33           1.0022       0.0037726     33           0.020017      33           0.020017      33           0.020017      33           0.020017      33           0.020017      33           0.027941      33           0.028494      33           0.029939      33           0.029245      33           0.027329      33           0.024612      33           0.0223        33           0.020742      33           0.022221      33           0.02          33           0.020017      33           0.020017      33           0.020017      33           0.020017      33           0.020017      33           0.020017      33           0.020017      33           0.020017      33           0.020017      33           0.020017      33           0.021082      33           0.02134       33           0.02133       33           0.021181      33           0.02113       33           0.022128      33           0.024349      33           0.025524      33           0.026647      33           0.027129      33           0.020017      33           0.020017      33           0.020017      33           0.020017      33           0.020017      33           0.020018      33           0.020018      33           0.020017      33           0.020019      33           0.020021      33           0.020019      33           0.020186      33           0.020071      33           0.020017      33           0.020017      33           0.020017      33           0.020017     
   34           1.0022       0.0037266     34           0.011434      34           0.011434      34           0.011434      34           0.011434      34           0.011434      34           0.019218      34           0.021445      34           0.02151       34           0.022549      34           0.021272      34           0.01783       34           0.01541       34           0.016358      34           0.01548       34           0.02          34           0.011434      34           0.011434      34           0.011434      34           0.011434      34           0.011434      34           0.011434      34           0.011434      34           0.011434      34           0.011434      34           0.011434      34           0.012265      34           0.012649      34           0.012869      34           0.01183       34           0.010907      34           0.012576      34           0.014913      34           0.016523      34           0.017734      34           0.018656      34           0.011434      34           0.011434      34           0.011434      34           0.011434      34           0.011434      34           0.011435      34           0.011435      34           0.011433      34           0.011436      34           0.011445      34           0.011432      34           0.011615      34           0.011452      34           0.011434      34           0.011434      34           0.011434      34           0.011434     
   35           1.0022       0.0036821     35           0.012442      35           0.012442      35           0.012442      35           0.012442      35           0.012442      35           0.020796      35           0.021717      35           0.023166      35           0.023423      35           0.0231        35           0.020363      35           0.019236      35           0.017418      35           0.019936      35           0.02          35           0.012442      35           0.012442      35           0.012442      35           0.012442      35           0.012442      35           0.012442      35           0.012442      35           0.012442      35           0.012442      35           0.012442      35           0.013134      35           0.013657      35           0.014077      35           0.012648      35           0.010836      35           0.012564      35           0.015241      35           0.016912      35           0.01856       35           0.018853      35           0.012442      35           0.012442      35           0.012442      35           0.012442      35           0.012442      35           0.012443      35           0.012443      35           0.012441      35           0.012443      35           0.012441      35           0.012441      35           0.012646      35           0.01249       35           0.012442      35           0.012442      35           0.012442      35           0.012442     
   36           1.0022       0.0036392     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854     36           0.017667      36           0.019945      36           0.020893      36           0.021667      36           0.020142      36           0.021741      36           0.019604      36           0.019601      36           0.019954      36           0.02          36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0093813     36           0.0098459     36           0.010251      36           0.0091858     36           0.0067559     36           0.0080098     36           0.011625      36           0.014168      36           0.01535       36           0.016348      36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086859     36           0.0086856     36           0.008683      36           0.0086855     36           0.0086715     36           0.0086814     36           0.0088516     36           0.0087294     36           0.0086854     36           0.0086854     36           0.0086854     36           0.0086854    
   37           1.0022       0.0035977     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838     37           0.014925      37           0.017565      37           0.019184      37           0.018692      37           0.020789      37           0.021284      37           0.023843      37           0.021738      37           0.020174      37           0.02          37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0062423     37           0.006606      37           0.0068788     37           0.0057692     37           0.0037938     37           0.004145      37           0.00866       37           0.011216      37           0.013139      37           0.01366       37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054843     37           0.005484      37           0.0054814     37           0.0054843     37           0.0054657     37           0.0054727     37           0.0056389     37           0.0054764     37           0.0054838     37           0.0054838     37           0.0054838     37           0.0054838    
   38           1.0022       0.0035575     38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078501     38           0.016984      38           0.019572      38           0.019871      38           0.021047      38           0.022096      38           0.025198      38           0.025814      38           0.026345      38           0.021803      38           0.02          38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078501     38           0.0085078     38           0.0087074     38           0.0087794     38           0.0076228     38           0.0061146     38           0.0074724     38           0.010136      38           0.013257      38           0.015496      38           0.015607      38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078501     38           0.0078505     38           0.0078503     38           0.0078486     38           0.0078504     38           0.0078081     38           0.0078377     38           0.0078954     38           0.0078633     38           0.0078501     38           0.0078501     38           0.0078502     38           0.0078501    
   39           1.0022       0.0035185     39           0.010426      39           0.010426      39           0.010426      39           0.010426      39           0.010426      39           0.021136      39           0.022311      39           0.023682      39           0.024939      39           0.027424      39           0.029929      39           0.031779      39           0.030167      39           0.028711      39           0.02          39           0.010426      39           0.010426      39           0.010426      39           0.010426      39           0.010426      39           0.010426      39           0.010426      39           0.010426      39           0.010426      39           0.010426      39           0.010928      39           0.011206      39           0.011176      39           0.009593      39           0.0087797     39           0.010917      39           0.013983      39           0.016809      39           0.019084      39           0.019846      39           0.010426      39           0.010426      39           0.010426      39           0.010426      39           0.010426      39           0.010427      39           0.010427      39           0.010425      39           0.010427      39           0.010377      39           0.01041       39           0.010527      39           0.010407      39           0.010426      39           0.010426      39           0.010427      39           0.010426     
   40           1.0022       0.0034808     40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051442     40           0.014725      40           0.015301      40           0.016513      40           0.018774      40           0.022234      40           0.0242        40           0.024403      40           0.026049      40           0.020238      40           0.02          40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051442     40           0.0055103     40           0.0056116     40           0.0056472     40           0.0045272     40           0.0032596     40           0.0057824     40           0.0094814     40           0.01078       40           0.012609      40           0.014121      40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051442     40           0.0051448     40           0.0051445     40           0.0051418     40           0.0051446     40           0.0050803     40           0.0051283     40           0.0051498     40           0.0051325     40           0.0051442     40           0.0051442     40           0.0051443     40           0.0051443    
   41           1.0022       0.0034443     41           0.00111       41           0.00111       41           0.00111       41           0.00111       41           0.00111       41           0.010519      41           0.010867      41           0.011492      41           0.014883      41           0.017983      41           0.019996      41           0.021737      41           0.019001      41           0.020675      41           0.02          41           0.00111       41           0.00111       41           0.00111       41           0.00111       41           0.00111       41           0.00111       41           0.00111       41           0.00111       41           0.00111       41           0.00111       41           0.0013381     41           0.001359      41           0.0016354     41           0.00080727    41           -0.00086078   41           0.0022457     41           0.0057642     41           0.0070551     41           0.0084496     41           0.0093364     41           0.00111       41           0.00111       41           0.00111       41           0.00111       41           0.00111       41           0.0011107     41           0.0011103     41           0.0011085     41           0.0011108     41           0.0010552     41           0.0010879     41           0.0010767     41           0.0010652     41           0.00111       41           0.00111       41           0.00111       41           0.00111      
   42           1.0022       0.0034089     42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           0.0061665     42           0.0069289     42           0.0081358     42           0.0098302     42           0.01363       42           0.016341      42           0.014865      42           0.014322      42           0.016526      42           0.02          42           -0.0042635    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042325    42           -0.0040021    42           -0.0037073    42           -0.0048864    42           -0.0057455    42           -0.0028636    42           0.001206      42           0.0035416     42           0.0045548     42           0.0046129     42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042626    42           -0.004263     42           -0.0042646    42           -0.0042622    42           -0.0043244    42           -0.0042788    42           -0.0043819    42           -0.0042787    42           -0.0042634    42           -0.0042634    42           -0.0042634    42           -0.0042634   
   43           1.0022       0.0033745     43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           0.0019166     43           0.0045622     43           0.0054146     43           0.0066337     43           0.011008      43           0.013302      43           0.013212      43           0.014232      43           0.016255      43           0.02          43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0077725    43           -0.0074282    43           -0.0071803    43           -0.008266     43           -0.0088369    43           -0.0060334    43           -0.0018578    43           0.00070013    43           0.00172       43           0.0014691     43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076889    43           -0.0076894    43           -0.0076891    43           -0.0076888    43           -0.0077278    43           -0.0076975    43           -0.0078631    43           -0.0077041    43           -0.0076898    43           -0.0076898    43           -0.0076898    43           -0.0076898   
   44           1.0022       0.0033411     44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           0.0053597     44           0.0080649     44           0.0098968     44           0.011259      44           0.0127        44           0.014737      44           0.017154      44           0.018427      44           0.020505      44           0.02          44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0032571    44           -0.0031849    44           -0.0027894    44           -0.0033086    44           -0.0043692    44           -0.0014149    44           0.0023219     44           0.0041861     44           0.0055237     44           0.005098      44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031954    44           -0.0031958    44           -0.0031947    44           -0.003195     44           -0.0032146    44           -0.003193     44           -0.0034262    44           -0.0031995    44           -0.0031961    44           -0.0031961    44           -0.0031961    44           -0.0031961   
   45           1.0022       0.0033086     45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           0.0055974     45           0.0073387     45           0.010634      45           0.012907      45           0.012681      45           0.014554      45           0.018705      45           0.023031      45           0.021045      45           0.02          45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041327    45           -0.0039841    45           -0.0035898    45           -0.0043221    45           -0.0046679    45           -0.0016828    45           0.0022923     45           0.0040058     45           0.0047799     45           0.0048207     45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041008    45           -0.0041012    45           -0.0040996    45           -0.0041002    45           -0.0041061    45           -0.0040912    45           -0.0041919    45           -0.0040808    45           -0.0041015    45           -0.0041015    45           -0.0041015    45           -0.0041015   
   46           1.0022       0.0032771     46           -2.3279E-05   46           -2.3279E-05   46           -2.3279E-05   46           -2.3279E-05   46           -2.3279E-05   46           0.0098679     46           0.012016      46           0.01368       46           0.01589       46           0.01686       46           0.015786      46           0.019926      46           0.024376      46           0.024073      46           0.02          46           -2.3282E-05   46           -2.3279E-05   46           -2.3279E-05   46           -2.3279E-05   46           -2.3279E-05   46           -2.328E-05    46           -2.3279E-05   46           -2.3279E-05   46           -2.3278E-05   46           -2.3279E-05   46           3.1404E-05    46           0.0002273     46           0.00049322    46           -0.00015472   46           -0.00014897   46           0.0030191     46           0.0063111     46           0.0076822     46           0.0082827     46           0.0086803     46           -2.3279E-05   46           -2.3279E-05   46           -2.3279E-05   46           -2.3279E-05   46           -2.3279E-05   46           -2.2681E-05   46           -2.3002E-05   46           -2.0774E-05   46           -2.2662E-05   46           -1.8996E-05   46           -1.7636E-05   46           -3.9677E-06   46           6.6919E-05    46           -2.3279E-05   46           -2.3279E-05   46           -2.3252E-05   46           -2.3271E-05  
   47           1.0022       0.0032464     47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           0.0060665     47           0.0082537     47           0.0094507     47           0.010591      47           0.013235      47           0.01337       47           0.013412      47           0.021212      47           0.021652      47           0.02          47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0044338    47           -0.0043789    47           -0.0041097    47           -0.0046867    47           -0.0045525    47           -0.00091838   47           0.0020082     47           0.002912      47           0.0040752     47           0.0042219     47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046708    47           -0.0046711    47           -0.0046719    47           -0.0046705    47           -0.0046571    47           -0.004668     47           -0.0045697    47           -0.0045808    47           -0.0046713    47           -0.0046713    47           -0.0046713    47           -0.0046713   
   48           1.0022       0.0032166     48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           0.0036011     48           0.0056523     48           0.0062637     48           0.0071913     48           0.0087319     48           0.010943      48           0.011646      48           0.011702      48           0.019138      48           0.02          48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0053863    48           -0.0053589    48           -0.0051964    48           -0.0055845    48           -0.0051515    48           -0.0022849    48           0.0001227     48           0.00083329    48           0.0016705     48           0.0022427     48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.005727     48           -0.0057272    48           -0.0057295    48           -0.005727     48           -0.0057135    48           -0.005724     48           -0.0056022    48           -0.0056543    48           -0.0057274    48           -0.0057274    48           -0.0057274    48           -0.0057274   
   49           1.0022       0.0031875     49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           0.0025806     49           0.0035643     49           0.004432      49           0.0041999     49           0.0052447     49           0.006793      49           0.0077659     49           0.0058847     49           0.0070035     49           0.02          49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0027037    49           -0.0027204    49           -0.0027147    49           -0.0029111    49           -0.0024933    49           -0.00094306   49           0.00038604    49           0.00078111    49           0.001207      49           0.0016695     49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028856    49           -0.0028857    49           -0.0028867    49           -0.0028863    49           -0.0028784    49           -0.0028815    49           -0.0028284    49           -0.0028374    49           -0.0028859    49           -0.0028859    49           -0.0028859    49           -0.0028858   
   50           1.0022       0.0031592                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
