# This file was created by gnuplotFile.py version $Revision: 160 $ on Thu Oct 25 14:36:35 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.personal.engin.umich.edu$ amcNoRestartConvergence.py -v -w 50 --histories 100000 -f W-50.I53.H100000.B50.dat -M W-50.I53.H100000.B50.Movie -r
# 
# =============================================================================
# 
#   1            2            3              4            5              6            7              8            9              10           11             12           13             14           15             16           17             18           19             20           21             22           23             24           25             26           27             28           29             30           31             32           33             34           35             36           37             38           39             40           41             42           43             44           45             46           47             48           49             50           51             52           53             54           55             56           57             58           59             60           61             62           63             64           65             66           67             68           69             70           71             72           73             74           75             76           77             78           79             80           81             82           83             84           85             86           87             88           89             90           91             92           93             94           95             96           97             98           99             100          101            102          103            104          105            106          107         
# |--------------Eigenvalue--------------||---------Iter-38---------||---------Iter-42---------||---------Iter-50---------||---------Iter-40---------||---------Iter-47---------||---------Iter-9----------||---------Iter-8----------||---------Iter-7----------||---------Iter-6----------||---------Iter-5----------||---------Iter-4----------||---------Iter-3----------||---------Iter-2----------||---------Iter-1----------||---------Iter-0----------||---------Iter-31---------||---------Iter-51---------||---------Iter-43---------||---------Iter-30---------||---------Iter-44---------||---------Iter-33---------||---------Iter-45---------||---------Iter-39---------||---------Iter-32---------||---------Iter-46---------||---------Iter-19---------||---------Iter-18---------||---------Iter-17---------||---------Iter-16---------||---------Iter-15---------||---------Iter-14---------||---------Iter-13---------||---------Iter-12---------||---------Iter-11---------||---------Iter-10---------||---------Iter-37---------||---------Iter-34---------||---------Iter-36---------||---------Iter-35---------||---------Iter-41---------||---------Iter-26---------||---------Iter-27---------||---------Iter-24---------||---------Iter-25---------||---------Iter-22---------||---------Iter-23---------||---------Iter-20---------||---------Iter-21---------||---------Iter-48---------||---------Iter-49---------||---------Iter-28---------||---------Iter-29---------|
#  x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   28           0.99769      0.0029874     28           0.033419      28           0.033419      28           0.033419      28           0.033419      28           0.033419      28           0.029195      28           0.027912      28           0.02671       28           0.025563      28           0.024199      28           0.023136      28           0.021759      28           0.020956      28           0.020691      28           0.02          28           0.033419      28           0.033419      28           0.033419      28           0.033419      28           0.033419      28           0.033419      28           0.033419      28           0.033419      28           0.033419      28           0.033419      28           0.032634      28           0.032379      28           0.032169      28           0.032002      28           0.031985      28           0.031935      28           0.031926      28           0.031907      28           0.03144       28           0.030805      28           0.033419      28           0.033419      28           0.033419      28           0.033419      28           0.033419      28           0.033418      28           0.033419      28           0.03341       28           0.033417      28           0.033419      28           0.033413      28           0.033065      28           0.033392      28           0.033419      28           0.033419      28           0.033419      28           0.033419     
   29           0.99769      0.0029427     29           0.033973      29           0.033973      29           0.033973      29           0.033973      29           0.033973      29           0.030129      29           0.028538      29           0.02751       29           0.025984      29           0.024696      29           0.023274      29           0.021665      29           0.020368      29           0.020054      29           0.02          29           0.033973      29           0.033973      29           0.033973      29           0.033973      29           0.033973      29           0.033973      29           0.033973      29           0.033973      29           0.033973      29           0.033973      29           0.033164      29           0.03283       29           0.03249       29           0.03237       29           0.03218       29           0.032085      29           0.032128      29           0.032176      29           0.032068      29           0.031291      29           0.033973      29           0.033973      29           0.033973      29           0.033973      29           0.033973      29           0.033972      29           0.033973      29           0.033971      29           0.033972      29           0.033962      29           0.033961      29           0.033685      29           0.033969      29           0.033973      29           0.033973      29           0.033973      29           0.033973     
   30           0.99769      0.0028999     30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.031156      30           0.030107      30           0.028615      30           0.027358      30           0.025651      30           0.024199      30           0.022324      30           0.02086       30           0.019834      30           0.02          30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.034429      30           0.033747      30           0.033397      30           0.033261      30           0.033051      30           0.032836      30           0.032846      30           0.032966      30           0.032992      30           0.032638      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.035089      30           0.03509       30           0.035071      30           0.035086      30           0.034953      30           0.035068      30           0.035089      30           0.035089      30           0.035089      30           0.035089     
   31           0.99769      0.0028589     31           0.037196      31           0.037196      31           0.037196      31           0.037196      31           0.037196      31           0.033741      31           0.03233       31           0.031378      31           0.029676      31           0.028221      31           0.026306      31           0.024704      31           0.022572      31           0.021188      31           0.02          31           0.037196      31           0.037196      31           0.037196      31           0.037196      31           0.037196      31           0.037196      31           0.037196      31           0.037196      31           0.037196      31           0.037196      31           0.036757      31           0.035827      31           0.035284      31           0.035162      31           0.035017      31           0.034732      31           0.034629      31           0.034743      31           0.034925      31           0.034749      31           0.037196      31           0.037196      31           0.037196      31           0.037196      31           0.037196      31           0.037197      31           0.037196      31           0.037201      31           0.037198      31           0.037183      31           0.037197      31           0.037129      31           0.037144      31           0.037196      31           0.037196      31           0.037196      31           0.037196     
   32           0.99769      0.0028195     32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.035493      32           0.034323      32           0.033173      32           0.031964      32           0.029991      32           0.028726      32           0.026222      32           0.024742      32           0.022027      32           0.02          32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.038421      32           0.037575      32           0.036589      32           0.036473      32           0.036402      32           0.036103      32           0.035889      32           0.035938      32           0.036152      32           0.036254      32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.03868       32           0.038685      32           0.038684      32           0.038672      32           0.038685      32           0.038583      32           0.038653      32           0.03868       32           0.03868       32           0.03868       32           0.03868      
   33           0.99769      0.0027818     33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.036171      33           0.035369      33           0.034334      33           0.033024      33           0.031714      33           0.029763      33           0.028455      33           0.025454      33           0.023606      33           0.02          33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.03895       33           0.038157      33           0.037024      33           0.036724      33           0.036698      33           0.03646       33           0.036187      33           0.036113      33           0.036249      33           0.036521      33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.03913       33           0.039138      33           0.039131      33           0.039134      33           0.03913       33           0.039095      33           0.039133      33           0.03913       33           0.03913       33           0.03913       33           0.03913      
   34           0.99769      0.0027454     34           0.037038      34           0.037038      34           0.037038      34           0.037038      34           0.037038      34           0.034238      34           0.033817      34           0.032972      34           0.031777      34           0.030534      34           0.02915       34           0.026753      34           0.025135      34           0.021123      34           0.02          34           0.037038      34           0.037038      34           0.037038      34           0.037038      34           0.037038      34           0.037038      34           0.037038      34           0.037038      34           0.037038      34           0.037038      34           0.036885      34           0.03603       34           0.034959      34           0.034592      34           0.034371      34           0.0343        34           0.034058      34           0.033849      34           0.033836      34           0.034081      34           0.037038      34           0.037038      34           0.037038      34           0.037038      34           0.037038      34           0.037039      34           0.037038      34           0.037041      34           0.037041      34           0.037053      34           0.037054      34           0.03714       34           0.037073      34           0.037038      34           0.037038      34           0.037038      34           0.037038     
   35           0.99769      0.0027105     35           0.036937      35           0.036937      35           0.036937      35           0.036937      35           0.036937      35           0.033931      35           0.033977      35           0.033487      35           0.03251       35           0.031323      35           0.030126      35           0.028081      35           0.02504       35           0.022905      35           0.02          35           0.036937      35           0.036937      35           0.036937      35           0.036937      35           0.036937      35           0.036937      35           0.036937      35           0.036937      35           0.036937      35           0.036937      35           0.03681       35           0.035732      35           0.034773      35           0.034432      35           0.034081      35           0.033872      35           0.033816      35           0.033575      35           0.033308      35           0.033413      35           0.036937      35           0.036937      35           0.036937      35           0.036937      35           0.036937      35           0.036938      35           0.036937      35           0.036941      35           0.036939      35           0.036976      35           0.036948      35           0.037094      35           0.036975      35           0.036937      35           0.036937      35           0.036937      35           0.036937     
   36           0.99769      0.0026768     36           0.033827      36           0.033827      36           0.033827      36           0.033827      36           0.033827      36           0.030488      36           0.031077      36           0.031111      36           0.030495      36           0.029569      36           0.028458      36           0.026649      36           0.023821      36           0.0218        36           0.02          36           0.033827      36           0.033827      36           0.033827      36           0.033827      36           0.033827      36           0.033827      36           0.033827      36           0.033827      36           0.033827      36           0.033827      36           0.033697      36           0.032587      36           0.03156       36           0.031356      36           0.030962      36           0.030566      36           0.030497      36           0.030433      36           0.029972      36           0.029928      36           0.033827      36           0.033827      36           0.033827      36           0.033827      36           0.033827      36           0.033828      36           0.033828      36           0.033832      36           0.033829      36           0.03387       36           0.033846      36           0.033882      36           0.033908      36           0.033827      36           0.033827      36           0.033828      36           0.033827     
   37           0.99769      0.0026443     37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.025746      37           0.026666      37           0.027216      37           0.027164      37           0.02647       37           0.025473      37           0.023706      37           0.022376      37           0.019425      37           0.02          37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.0292        37           0.028335      37           0.02722       37           0.026977      37           0.026742      37           0.026128      37           0.025947      37           0.025868      37           0.025692      37           0.02522       37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.029523      37           0.02953       37           0.029525      37           0.029568      37           0.029545      37           0.029592      37           0.029586      37           0.029523      37           0.029523      37           0.029523      37           0.029523     
   38           0.99769      0.002613      38           0.028178      38           0.028178      38           0.028178      38           0.028178      38           0.028178      38           0.024062      38           0.025179      38           0.026167      38           0.026716      38           0.026542      38           0.025351      38           0.024591      38           0.022749      38           0.022512      38           0.02          38           0.028178      38           0.028178      38           0.028178      38           0.028178      38           0.028178      38           0.028178      38           0.028178      38           0.028178      38           0.028178      38           0.028178      38           0.027799      38           0.026796      38           0.025924      38           0.025579      38           0.025304      38           0.024888      38           0.024352      38           0.024301      38           0.024234      38           0.023985      38           0.028178      38           0.028178      38           0.028178      38           0.028178      38           0.028178      38           0.028177      38           0.028178      38           0.028188      38           0.02818       38           0.028219      38           0.028202      38           0.028157      38           0.028221      38           0.028178      38           0.028178      38           0.028178      38           0.028178     
   39           0.99769      0.0025828     39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.020655      39           0.021191      39           0.022511      39           0.023718      39           0.023827      39           0.023682      39           0.022244      39           0.02237       39           0.021433      39           0.02          39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.024168      39           0.023204      39           0.022328      39           0.02208       39           0.021701      39           0.021204      39           0.020838      39           0.020424      39           0.020553      39           0.020582      39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.02462       39           0.024619      39           0.024634      39           0.024622      39           0.024649      39           0.024642      39           0.024527      39           0.024646      39           0.02462       39           0.02462       39           0.02462       39           0.02462      
   40           0.99769      0.0025535     40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.016969      40           0.017254      40           0.018298      40           0.019801      40           0.021081      40           0.021016      40           0.021081      40           0.02051       40           0.02028       40           0.02          40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020091      40           0.019288      40           0.018381      40           0.01819       40           0.017793      40           0.017182      40           0.016874      40           0.016568      40           0.016269      40           0.016877      40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020631      40           0.020644      40           0.020635      40           0.020646      40           0.020649      40           0.020527      40           0.020637      40           0.020631      40           0.020631      40           0.020631      40           0.020631     
   41           0.99769      0.0025253     41           0.016819      41           0.016819      41           0.016819      41           0.016819      41           0.016819      41           0.014027      41           0.014116      41           0.014518      41           0.016234      41           0.01803       41           0.019224      41           0.019692      41           0.01933       41           0.019143      41           0.02          41           0.016819      41           0.016819      41           0.016819      41           0.016819      41           0.016819      41           0.016819      41           0.016819      41           0.016819      41           0.016819      41           0.016819      41           0.016352      41           0.015472      41           0.014873      41           0.014554      41           0.014259      41           0.013629      41           0.013309      41           0.01316       41           0.012959      41           0.013008      41           0.016819      41           0.016819      41           0.016819      41           0.016819      41           0.016819      41           0.01682       41           0.016819      41           0.01683       41           0.016823      41           0.016822      41           0.016826      41           0.016677      41           0.016813      41           0.016819      41           0.016819      41           0.016819      41           0.016819     
   42           0.99769      0.0024979     42           0.014765      42           0.014765      42           0.014765      42           0.014765      42           0.014765      42           0.012076      42           0.01282       42           0.012808      42           0.013842      42           0.016284      42           0.018489      42           0.019582      42           0.019914      42           0.020056      42           0.02          42           0.014765      42           0.014765      42           0.014765      42           0.014765      42           0.014765      42           0.014765      42           0.014765      42           0.014765      42           0.014765      42           0.014765      42           0.014291      42           0.013685      42           0.012942      42           0.012778      42           0.01232       42           0.011922      42           0.01155       42           0.01145       42           0.011444      42           0.011241      42           0.014765      42           0.014765      42           0.014765      42           0.014765      42           0.014765      42           0.014767      42           0.014766      42           0.01477       42           0.01477       42           0.014755      42           0.014765      42           0.014682      42           0.014743      42           0.014765      42           0.014765      42           0.014765      42           0.014765     
   43           0.99769      0.0024714     43           0.012946      43           0.012946      43           0.012946      43           0.012946      43           0.012946      43           0.010308      43           0.011314      43           0.011822      43           0.012037      43           0.01418       43           0.017256      43           0.019565      43           0.020821      43           0.021075      43           0.02          43           0.012946      43           0.012946      43           0.012946      43           0.012946      43           0.012946      43           0.012946      43           0.012946      43           0.012946      43           0.012946      43           0.012946      43           0.012663      43           0.011986      43           0.011424      43           0.011159      43           0.010911      43           0.01031       43           0.010216      43           0.010002      43           0.010029      43           0.010183      43           0.012946      43           0.012946      43           0.012946      43           0.012946      43           0.012946      43           0.012948      43           0.012947      43           0.012946      43           0.012949      43           0.012926      43           0.012938      43           0.012845      43           0.012928      43           0.012946      43           0.012946      43           0.012946      43           0.012946     
   44           0.99769      0.0024457     44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.0089355     44           0.009123      44           0.01019       44           0.01055       44           0.011373      44           0.014419      44           0.018382      44           0.020617      44           0.020813      44           0.02          44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.010863      44           0.010364      44           0.0097062     44           0.0095703     44           0.0091849     44           0.0088786     44           0.008602      44           0.0086139     44           0.0084715     44           0.0086678     44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.011045      44           0.011039      44           0.011044      44           0.011019      44           0.011027      44           0.01102       44           0.01101       44           0.011045      44           0.011045      44           0.011045      44           0.011045     
   45           0.99769      0.0024208     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0065272     45           0.006873      45           0.0072645     45           0.0087588     45           0.0088397     45           0.010574      45           0.015778      45           0.019582      45           0.020027      45           0.02          45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080354     45           0.008019      45           0.0074995     45           0.006985      45           0.0067451     45           0.0065462     45           0.0061591     45           0.0060856     45           0.0059444     45           0.0061222     45           0.0060478     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080354     45           0.0080347     45           0.0080356     45           0.0080263     45           0.0080327     45           0.0080037     45           0.0080179     45           0.0080621     45           0.0080067     45           0.0080354     45           0.0080354     45           0.0080355     45           0.0080354    
   46           0.99769      0.0023967     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0052068     46           0.0056463     46           0.0059561     46           0.0066709     46           0.0080553     46           0.0079161     46           0.011991      46           0.017617      46           0.020406      46           0.02          46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066835     46           0.006297      46           0.0057362     46           0.0055764     46           0.00533       46           0.0051326     46           0.0049557     46           0.0049958     46           0.0049548     46           0.0051469     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066241     46           0.0066253     46           0.0066146     46           0.0066209     46           0.0065959     46           0.0066054     46           0.0067038     46           0.0066004     46           0.0066255     46           0.0066255     46           0.0066255     46           0.0066255    
   47           0.99769      0.0023732     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0036974     47           0.0037149     47           0.0041481     47           0.0044592     47           0.0053707     47           0.0068205     47           0.0067212     47           0.013246      47           0.018965      47           0.02          47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0048105     47           0.0044357     47           0.0039988     47           0.003846      47           0.0037105     47           0.0034652     47           0.0034522     47           0.0033804     47           0.0034187     47           0.0034189     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046759     47           0.0046741     47           0.0046756     47           0.0046643     47           0.0046719     47           0.0046515     47           0.0046548     47           0.0047404     47           0.0046637     47           0.0046759     47           0.0046759     47           0.0046758     47           0.0046759    
   48           0.99769      0.0023505     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0018063     48           0.0020662     48           0.0020307     48           0.0024731     48           0.0030118     48           0.0040349     48           0.0052296     48           0.0054074     48           0.015369      48           0.02          48           0.0025942     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0027032     48           0.0024466     48           0.0020527     48           0.001965      48           0.0018211     48           0.001709      48           0.0016706     48           0.0016737     48           0.0016273     48           0.0017536     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0025942     48           0.0025942     48           0.002593      48           0.0025937     48           0.0025841     48           0.0025911     48           0.0025773     48           0.002578      48           0.0026785     48           0.0025877     48           0.0025942     48           0.0025942     48           0.0025941     48           0.0025942    
   49           0.99769      0.0023283     49           0.001349      49           0.001349      49           0.001349      49           0.001349      49           0.001349      49           0.00099113    49           0.001015      49           0.0010569     49           0.0011626     49           0.0016672     49           0.0021433     49           0.0027698     49           0.0035807     49           0.005417      49           0.02          49           0.001349      49           0.001349      49           0.001349      49           0.001349      49           0.001349      49           0.001349      49           0.001349      49           0.001349      49           0.001349      49           0.001349      49           0.0014155     49           0.0012396     49           0.0010514     49           0.00095537    49           0.00090117    49           0.00084424    49           0.0008137     49           0.00081297    49           0.00083723    49           0.00079056    49           0.001349      49           0.001349      49           0.001349      49           0.001349      49           0.001349      49           0.0013484     49           0.0013487     49           0.0013424     49           0.0013469     49           0.0013386     49           0.0013399     49           0.0014067     49           0.0013467     49           0.001349      49           0.001349      49           0.0013488     49           0.001349     
   50           0.99769      0.0023068                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
