# |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-       RAM eigenvector-2-Real      -| |-       RAM eigenvector-2-Imag      -| |-  Entropy-Iterations  -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-     Arnoldi-Time     -| |-   Entropy-Restarts   -| |-      FOM-Arnoldi     -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   0.133333     -0.0178546   0             0.133333     0            0             0.133333     -0.0341016   0             0.133333     0            0             0.133333     -0.0502276   0             0.133333     0            0             6.25E+06     1.85141       6.25E+07     4.82712      0             6.25E+07     0            0             6.25E+07     4.82712       6.25E+07     0             6.25E+07     4.37105      0             6.25E+07     0            0             6.25E+07     4.37105       6.25E+07     0             6.25E+07     3.76778      0             6.25E+07     0            0             6.25E+07     3.76778       6.25E+07     0             6.25E+07     169.303       6.25E+07     2.17363       1.25E+08     0             
   16.4         -0.0931399   0             16.4         0            0             16.4         0.151601     0             16.4         0            0             16.4         -0.150757    0             16.4         0            0             
   16.6667      -0.0878079   0             16.6667      0            0             16.6667      0.14774      0             16.6667      0            0             16.6667      -0.155037    0             16.6667      0            0             
   16.9333      -0.082812    0             16.9333      0            0             16.9333      0.142375     0             16.9333      0            0             16.9333      -0.157238    0             16.9333      0            0             
   17.2         -0.0771754   0             17.2         0            0             17.2         0.136314     0             17.2         0            0             17.2         -0.157708    0             17.2         0            0             
   17.4667      -0.0719121   0             17.4667      0            0             17.4667      0.129623     0             17.4667      0            0             17.4667      -0.155867    0             17.4667      0            0             
   17.7333      -0.0661778   0             17.7333      0            0             17.7333      0.12211      0             17.7333      0            0             17.7333      -0.151963    0             17.7333      0            0             
   18           -0.0605253   0             18           0            0             18           0.113351     0             18           0            0             18           -0.146011    0             18           0            0             
   18.2667      -0.0548365   0             18.2667      0            0             18.2667      0.104064     0             18.2667      0            0             18.2667      -0.137898    0             18.2667      0            0             
   18.5333      -0.0490861   0             18.5333      0            0             18.5333      0.094317     0             18.5333      0            0             18.5333      -0.127675    0             18.5333      0            0             
   18.8         -0.0433395   0             18.8         0            0             18.8         0.083922     0             18.8         0            0             18.8         -0.115953    0             18.8         0            0             
   19.0667      -0.0372995   0             19.0667      0            0             19.0667      0.072766     0             19.0667      0            0             19.0667      -0.102369    0             19.0667      0            0             
   19.3333      -0.0308068   0             19.3333      0            0             19.3333      0.0609873    0             19.3333      0            0             19.3333      -0.0864876   0             19.3333      0            0             
   19.6         -0.0245705   0             19.6         0            0             19.6         0.0485108    0             19.6         0            0             19.6         -0.0696197   0             19.6         0            0             
   19.8667      -0.0174508   0             19.8667      0            0             19.8667      0.0347083    0             19.8667      0            0             19.8667      -0.0500497   0             19.8667      0            0             
